"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","year","Value"
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2016,0.00797872340425532
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0.0168888888888889
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0.0207361327112494
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2016,0.000188430374976446
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0.0105820105820106
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0.00285986653956149
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0.0137827964131518
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0.0029486099410278
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0.0101010101010101
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0.00264200792602378
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0.0128676470588235
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0.0176355323318093
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0.0176429075511644
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2017,0.000461467466543609
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0.00909327097947519
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0.00353356890459364
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2017,0.00398936170212766
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0.0151111111111111
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0.0139968895800933
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0.00259909031838856
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2017,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2017,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2017,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2017,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2017,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2017,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0.00405147759771211
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.00105169932469833
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.0088458298230834
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0.0130956711531466
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.00191021967526266
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.00395421436004162
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0.00810536980749747
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2018,0.00230733733271804
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.00435988902100674
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.0690553745928339
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0.03247596778384
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.00084530853761623
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.00233100233100233
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2018,0.0352393617021277
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.127111111111111
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.0430274753758424
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0.0032488628979857
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2018,0.000565291124929339
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0.0105820105820106
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0.00520833333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2018,0.00694444444444444
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2018,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2018,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2018,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2018,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2018,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0.000714966634890372
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0.000332115576220525
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.00050547598989048
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0.00735294117647059
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.0502939255388635
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0.050105857445307
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2019,0.0309183202584218
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0.103051922314705
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.0794788273615635
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0.200311769290725
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.000777000777000777
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2019,0.00465425531914894
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0.0133333333333333
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.00518403317781234
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2019,0.00339174674957603
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0.00911458333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2019,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2019,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2019,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2019,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2019,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2019,0
