"FromStratumID","FromStateClassID","Age","Flux","Value"
"Dry","Agriculture:All",81,"cgrain",0.118649
"Dry","Agriculture:All",82,"cgrain",0.119956
"Dry","Agriculture:All",83,"cgrain",0.121389
"Dry","Agriculture:All",84,"cgrain",0.122582
"Dry","Agriculture:All",85,"cgrain",0.124064
"Dry","Agriculture:All",86,"cgrain",0.125438
"Dry","Agriculture:All",87,"cgrain",0.126763
"Dry","Agriculture:All",88,"cgrain",0.128282
"Dry","Agriculture:All",89,"cgrain",0.129539
"Dry","Agriculture:All",90,"cgrain",0.131045
"Dry","Agriculture:All",91,"cgrain",0.132408
"Dry","Agriculture:All",92,"cgrain",0.133753
"Dry","Agriculture:All",93,"cgrain",0.135315
"Dry","Agriculture:All",94,"cgrain",0.136626
"Dry","Agriculture:All",95,"cgrain",0.13789
"Dry","Agriculture:All",96,"cgrain",0.139436
"Dry","Agriculture:All",97,"cgrain",0.14092
"Dry","Agriculture:All",98,"cgrain",0.142289
"Dry","Agriculture:All",99,"cgrain",0.143711
"Dry","Agriculture:All",100,"cgrain",0.145106
"Dry","Agriculture:All",101,"cgrain",0.146442
"Dry","Agriculture:All",102,"cgrain",0.148041
"Dry","Agriculture:All",103,"cgrain",0.149544
"Dry","Agriculture:All",104,"cgrain",0.150815
"Dry","Agriculture:All",105,"cgrain",0.15246
"Dry","Agriculture:All",106,"cgrain",0.153789
"Dry","Agriculture:All",107,"cgrain",0.15523
"Dry","Agriculture:All",108,"cgrain",0.156657
"Dry","Agriculture:All",109,"cgrain",0.158037
"Dry","Agriculture:All",110,"cgrain",0.15965
"Dry","Agriculture:All",20,"strawc",0.082212
"Dry","Agriculture:All",21,"strawc",0.08227
"Dry","Agriculture:All",22,"strawc",0.082279
"Dry","Agriculture:All",23,"strawc",0.082255
"Dry","Agriculture:All",24,"strawc",0.082274
"Dry","Agriculture:All",25,"strawc",0.082264
"Dry","Agriculture:All",26,"strawc",0.082337
"Dry","Agriculture:All",27,"strawc",0.082309
"Dry","Agriculture:All",28,"strawc",0.082338
"Dry","Agriculture:All",29,"strawc",0.082294
"Dry","Agriculture:All",30,"strawc",0.082276
"Dry","Agriculture:All",31,"strawc",0.082242
"Dry","Agriculture:All",32,"strawc",0.082219
"Dry","Agriculture:All",33,"strawc",0.082221
"Dry","Agriculture:All",34,"strawc",0.082242
"Dry","Agriculture:All",35,"strawc",0.082192
"Dry","Agriculture:All",36,"strawc",0.082284
"Dry","Agriculture:All",37,"strawc",0.08224
"Dry","Agriculture:All",38,"strawc",0.082213
"Dry","Agriculture:All",39,"strawc",0.082252
"Dry","Agriculture:All",40,"strawc",0.082245
"Dry","Agriculture:All",41,"strawc",0.082257
"Dry","Agriculture:All",42,"strawc",0.082258
"Dry","Agriculture:All",43,"strawc",0.082266
"Dry","Agriculture:All",44,"strawc",0.082299
"Dry","Agriculture:All",45,"strawc",0.082276
"Dry","Agriculture:All",46,"strawc",0.082282
"Dry","Agriculture:All",47,"strawc",0.082304
"Dry","Agriculture:All",48,"strawc",0.082258
"Dry","Agriculture:All",49,"strawc",0.082245
"Dry","Agriculture:All",50,"strawc",0.082243
"Dry","Agriculture:All",51,"strawc",0.082259
"Dry","Agriculture:All",52,"strawc",0.082259
"Dry","Agriculture:All",53,"strawc",0.08226
"Dry","Agriculture:All",54,"strawc",0.082305
"Dry","Agriculture:All",55,"strawc",0.082256
"Dry","Agriculture:All",56,"strawc",0.082277
"Dry","Agriculture:All",57,"strawc",0.082277
"Dry","Agriculture:All",58,"strawc",0.082266
"Dry","Agriculture:All",59,"strawc",0.082293
"Dry","Agriculture:All",60,"strawc",0.082289
"Dry","Agriculture:All",61,"strawc",0.082294
"Dry","Agriculture:All",62,"strawc",0.082281
"Dry","Agriculture:All",63,"strawc",0.082305
"Dry","Agriculture:All",64,"strawc",0.082304
"Dry","Agriculture:All",65,"strawc",0.082297
"Dry","Agriculture:All",66,"strawc",0.082291
"Dry","Agriculture:All",67,"strawc",0.082283
"Dry","Agriculture:All",68,"strawc",0.08228
"Dry","Agriculture:All",69,"strawc",0.082301
"Dry","Agriculture:All",70,"strawc",0.082312
"Dry","Agriculture:All",71,"strawc",0.08229
"Dry","Agriculture:All",72,"strawc",0.08262
"Dry","Agriculture:All",73,"strawc",0.083159
"Dry","Agriculture:All",74,"strawc",0.083728
"Dry","Agriculture:All",75,"strawc",0.084314
"Dry","Agriculture:All",76,"strawc",0.084903
"Dry","Agriculture:All",77,"strawc",0.085439
"Dry","Agriculture:All",78,"strawc",0.086094
"Dry","Agriculture:All",79,"strawc",0.086745
"Dry","Agriculture:All",80,"strawc",0.08736
"Dry","Agriculture:All",81,"strawc",0.087958
"Dry","Agriculture:All",82,"strawc",0.088541
"Dry","Agriculture:All",83,"strawc",0.089149
"Dry","Agriculture:All",84,"strawc",0.089693
"Dry","Agriculture:All",85,"strawc",0.090305
"Dry","Agriculture:All",86,"strawc",0.090903
"Dry","Agriculture:All",87,"strawc",0.091515
"Dry","Agriculture:All",88,"strawc",0.092139
"Dry","Agriculture:All",89,"strawc",0.092679
"Dry","Agriculture:All",90,"strawc",0.093279
"Dry","Agriculture:All",91,"strawc",0.093837
"Dry","Agriculture:All",92,"strawc",0.094402
"Dry","Agriculture:All",93,"strawc",0.095017
"Dry","Agriculture:All",94,"strawc",0.095551
"Dry","Agriculture:All",95,"strawc",0.09605
"Dry","Agriculture:All",96,"strawc",0.096625
"Dry","Agriculture:All",97,"strawc",0.097195
"Dry","Agriculture:All",98,"strawc",0.097711
"Dry","Agriculture:All",99,"strawc",0.09825
"Dry","Agriculture:All",100,"strawc",0.098831
"Dry","Agriculture:All",101,"strawc",0.099326
"Dry","Agriculture:All",102,"strawc",0.099871
"Dry","Agriculture:All",103,"strawc",0.100418
"Dry","Agriculture:All",104,"strawc",0.100899
"Dry","Agriculture:All",105,"strawc",0.101496
"Dry","Agriculture:All",106,"strawc",0.101956
"Dry","Agriculture:All",107,"strawc",0.102457
"Dry","Agriculture:All",108,"strawc",0.102995
"Dry","Agriculture:All",109,"strawc",0.103447
"Dry","Agriculture:All",110,"strawc",0.103943
"Dry","Forest:All",20,"fallw",0.108303
"Dry","Forest:All",21,"fallw",0.110475
"Dry","Forest:All",22,"fallw",0.112519
"Dry","Forest:All",23,"fallw",0.114429
"Dry","Forest:All",24,"fallw",0.116221
"Dry","Forest:All",25,"fallw",0.117898
"Dry","Forest:All",26,"fallw",0.119462
"Dry","Forest:All",27,"fallw",0.120919
"Dry","Forest:All",28,"fallw",0.122269
"Dry","Forest:All",29,"fallw",0.12355
"Dry","Forest:All",30,"fallw",0.124752
"Dry","Forest:All",31,"fallw",0.125876
"Dry","Forest:All",32,"fallw",0.126945
"Dry","Forest:All",33,"fallw",0.127944
"Dry","Forest:All",34,"fallw",0.128882
"Dry","Forest:All",35,"fallw",0.129762
"Dry","Forest:All",36,"fallw",0.130594
"Dry","Forest:All",37,"fallw",0.131365
"Dry","Forest:All",38,"fallw",0.13209
"Dry","Forest:All",39,"fallw",0.132776
"Dry","Forest:All",40,"fallw",0.13343
"Dry","Forest:All",41,"fallw",0.134052
"Dry","Forest:All",42,"fallw",0.134626
"Dry","Forest:All",43,"fallw",0.135161
"Dry","Forest:All",44,"fallw",0.135676
"Dry","Forest:All",45,"fallw",0.136163
"Dry","Forest:All",46,"fallw",0.136622
"Dry","Forest:All",47,"fallw",0.137064
"Dry","Forest:All",48,"fallw",0.13747
"Dry","Forest:All",49,"fallw",0.137858
"Dry","Forest:All",50,"fallw",0.138235
"Dry","Forest:All",51,"fallw",0.138576
"Dry","Forest:All",52,"fallw",0.138893
"Dry","Forest:All",53,"fallw",0.1392
"Dry","Forest:All",54,"fallw",0.1395
"Dry","Forest:All",55,"fallw",0.139767
"Dry","Forest:All",56,"fallw",0.140024
"Dry","Forest:All",57,"fallw",0.140265
"Dry","Forest:All",58,"fallw",0.140483
"Dry","Forest:All",59,"fallw",0.140704
"Dry","Forest:All",60,"fallw",0.140909
"Dry","Forest:All",61,"fallw",0.1411
"Dry","Forest:All",62,"fallw",0.141282
"Dry","Forest:All",63,"fallw",0.141453
"Dry","Forest:All",64,"fallw",0.141611
"Dry","Forest:All",65,"fallw",0.141768
"Dry","Forest:All",66,"fallw",0.14191
"Dry","Forest:All",67,"fallw",0.142052
"Dry","Forest:All",68,"fallw",0.142178
"Dry","Forest:All",69,"fallw",0.142292
"Dry","Forest:All",70,"fallw",0.142394
"Dry","Forest:All",71,"fallw",0.142493
"Dry","Forest:All",72,"fallw",0.142597
"Dry","Forest:All",73,"fallw",0.142701
"Dry","Forest:All",74,"fallw",0.142794
"Dry","Forest:All",75,"fallw",0.142874
"Dry","Forest:All",76,"fallw",0.142954
"Dry","Forest:All",77,"fallw",0.143025
"Dry","Forest:All",78,"fallw",0.143096
"Dry","Forest:All",79,"fallw",0.14316
"Dry","Forest:All",80,"fallw",0.143215
"Dry","Forest:All",81,"fallw",0.143268
"Dry","Forest:All",82,"fallw",0.143309
"Dry","Forest:All",83,"fallw",0.143363
"Dry","Forest:All",84,"fallw",0.14341
"Dry","Forest:All",85,"fallw",0.143445
"Dry","Forest:All",86,"fallw",0.143481
"Dry","Forest:All",87,"fallw",0.143517
"Dry","Forest:All",88,"fallw",0.143548
"Dry","Forest:All",89,"fallw",0.143573
"Dry","Forest:All",90,"fallw",0.143598
"Dry","Forest:All",91,"fallw",0.14362
"Dry","Forest:All",92,"fallw",0.143638
"Dry","Forest:All",93,"fallw",0.143666
"Dry","Forest:All",94,"fallw",0.143684
"Dry","Forest:All",95,"fallw",0.143704
"Dry","Forest:All",96,"fallw",0.143715
"Dry","Forest:All",97,"fallw",0.143733
"Dry","Forest:All",98,"fallw",0.143751
"Dry","Forest:All",99,"fallw",0.143771
"Dry","Forest:All",100,"fallw",0.143781
"Dry","Forest:All",101,"fallw",0.1438
"Dry","Forest:All",102,"fallw",0.143826
"Dry","Forest:All",103,"fallw",0.143834
"Dry","Forest:All",104,"fallw",0.14384
"Dry","Forest:All",105,"fallw",0.143855
"Dry","Forest:All",106,"fallw",0.143866
"Dry","Forest:All",107,"fallw",0.143876
"Dry","Forest:All",108,"fallw",0.143881
"Dry","Forest:All",109,"fallw",0.143886
"Dry","Forest:All",110,"fallw",0.143881
"Dry","Forest:All",20,"rawlitc",0.145929
"Dry","Forest:All",21,"rawlitc",0.145913
"Dry","Forest:All",22,"rawlitc",0.145946
"Dry","Forest:All",23,"rawlitc",0.145906
"Dry","Forest:All",24,"rawlitc",0.145895
"Dry","Forest:All",25,"rawlitc",0.145847
"Dry","Forest:All",26,"rawlitc",0.145838
"Dry","Forest:All",27,"rawlitc",0.145722
"Dry","Forest:All",28,"rawlitc",0.145595
"Dry","Forest:All",29,"rawlitc",0.145639
"Dry","Forest:All",30,"rawlitc",0.145639
"Dry","Forest:All",31,"rawlitc",0.145652
"Dry","Forest:All",32,"rawlitc",0.145717
"Dry","Forest:All",33,"rawlitc",0.145803
"Dry","Forest:All",34,"rawlitc",0.145806
"Dry","Forest:All",35,"rawlitc",0.145788
"Dry","Forest:All",36,"rawlitc",0.145812
"Dry","Forest:All",37,"rawlitc",0.145732
"Dry","Forest:All",38,"rawlitc",0.145659
"Dry","Forest:All",39,"rawlitc",0.145687
"Dry","Forest:All",40,"rawlitc",0.145737
"Dry","Forest:All",41,"rawlitc",0.145832
"Dry","Forest:All",42,"rawlitc",0.145717
"Dry","Forest:All",43,"rawlitc",0.145616
"Dry","Forest:All",44,"rawlitc",0.145678
"Dry","Forest:All",45,"rawlitc",0.145669
"Dry","Forest:All",46,"rawlitc",0.145735
"Dry","Forest:All",47,"rawlitc",0.145761
"Dry","Forest:All",48,"rawlitc",0.145729
"Dry","Forest:All",49,"rawlitc",0.145787
"Dry","Forest:All",50,"rawlitc",0.145817
"Dry","Forest:All",51,"rawlitc",0.145702
"Dry","Forest:All",52,"rawlitc",0.145609
"Dry","Forest:All",53,"rawlitc",0.145683
"Dry","Forest:All",54,"rawlitc",0.145746
"Dry","Forest:All",55,"rawlitc",0.145642
"Dry","Forest:All",56,"rawlitc",0.145682
"Dry","Forest:All",57,"rawlitc",0.145621
"Dry","Forest:All",58,"rawlitc",0.145561
"Dry","Forest:All",59,"rawlitc",0.145666
"Dry","Forest:All",60,"rawlitc",0.145671
"Dry","Forest:All",61,"rawlitc",0.145641
"Dry","Forest:All",62,"rawlitc",0.145708
"Dry","Forest:All",63,"rawlitc",0.145663
"Dry","Forest:All",64,"rawlitc",0.14567
"Dry","Forest:All",65,"rawlitc",0.145692
"Dry","Forest:All",66,"rawlitc",0.145726
"Dry","Forest:All",67,"rawlitc",0.145788
"Dry","Forest:All",68,"rawlitc",0.145763
"Dry","Forest:All",69,"rawlitc",0.145683
"Dry","Forest:All",70,"rawlitc",0.145636
"Dry","Forest:All",71,"rawlitc",0.145615
"Dry","Forest:All",72,"rawlitc",0.1457
"Dry","Forest:All",73,"rawlitc",0.145842
"Dry","Forest:All",74,"rawlitc",0.145819
"Dry","Forest:All",75,"rawlitc",0.14574
"Dry","Forest:All",76,"rawlitc",0.145766
"Dry","Forest:All",77,"rawlitc",0.145734
"Dry","Forest:All",78,"rawlitc",0.145785
"Dry","Forest:All",79,"rawlitc",0.145748
"Dry","Forest:All",80,"rawlitc",0.145705
"Dry","Forest:All",81,"rawlitc",0.145674
"Dry","Forest:All",82,"rawlitc",0.1457
"Dry","Forest:All",83,"rawlitc",0.145789
"Dry","Forest:All",84,"rawlitc",0.145723
"Dry","Forest:All",85,"rawlitc",0.145676
"Dry","Forest:All",86,"rawlitc",0.145683
"Dry","Forest:All",87,"rawlitc",0.145703
"Dry","Forest:All",88,"rawlitc",0.145711
"Dry","Forest:All",89,"rawlitc",0.145664
"Dry","Forest:All",90,"rawlitc",0.145658
"Dry","Forest:All",91,"rawlitc",0.145599
"Dry","Forest:All",92,"rawlitc",0.145643
"Dry","Forest:All",93,"rawlitc",0.145712
"Dry","Forest:All",94,"rawlitc",0.145734
"Dry","Forest:All",95,"rawlitc",0.145701
"Dry","Forest:All",96,"rawlitc",0.145669
"Dry","Forest:All",97,"rawlitc",0.145669
"Dry","Forest:All",98,"rawlitc",0.145735
"Dry","Forest:All",99,"rawlitc",0.145703
"Dry","Forest:All",100,"rawlitc",0.145697
"Dry","Forest:All",101,"rawlitc",0.145717
"Dry","Forest:All",102,"rawlitc",0.145807
"Dry","Forest:All",103,"rawlitc",0.145717
"Dry","Forest:All",104,"rawlitc",0.14568
"Dry","Forest:All",105,"rawlitc",0.145721
"Dry","Forest:All",106,"rawlitc",0.14573
"Dry","Forest:All",107,"rawlitc",0.145761
"Dry","Forest:All",108,"rawlitc",0.145708
"Dry","Forest:All",109,"rawlitc",0.145665
"Dry","Forest:All",110,"rawlitc",0.145625
"Dry","Forest:All",20,"stdwcloss",0.070413
"Dry","Forest:All",21,"stdwcloss",0.076738
"Dry","Forest:All",22,"stdwcloss",0.083016
"Dry","Forest:All",23,"stdwcloss",0.089198
"Dry","Forest:All",24,"stdwcloss",0.095238
"Dry","Forest:All",25,"stdwcloss",0.101095
"Dry","Forest:All",26,"stdwcloss",0.10673
"Dry","Forest:All",27,"stdwcloss",0.112113
"Dry","Forest:All",28,"stdwcloss",0.117213
"Dry","Forest:All",29,"stdwcloss",0.122012
"Dry","Forest:All",30,"stdwcloss",0.126493
"Dry","Forest:All",31,"stdwcloss",0.130646
"Dry","Forest:All",32,"stdwcloss",0.134465
"Dry","Forest:All",33,"stdwcloss",0.13795
"Dry","Forest:All",34,"stdwcloss",0.141103
"Dry","Forest:All",35,"stdwcloss",0.143929
"Dry","Forest:All",36,"stdwcloss",0.146441
"Dry","Forest:All",37,"stdwcloss",0.148649
"Dry","Forest:All",38,"stdwcloss",0.150569
"Dry","Forest:All",39,"stdwcloss",0.152219
"Dry","Forest:All",40,"stdwcloss",0.153617
"Dry","Forest:All",41,"stdwcloss",0.154783
"Dry","Forest:All",42,"stdwcloss",0.155737
"Dry","Forest:All",43,"stdwcloss",0.156495
"Dry","Forest:All",44,"stdwcloss",0.157081
"Dry","Forest:All",45,"stdwcloss",0.157514
"Dry","Forest:All",46,"stdwcloss",0.157811
"Dry","Forest:All",47,"stdwcloss",0.15799
"Dry","Forest:All",48,"stdwcloss",0.158069
"Dry","Forest:All",49,"stdwcloss",0.158061
"Dry","Forest:All",50,"stdwcloss",0.157982
"Dry","Forest:All",51,"stdwcloss",0.157843
"Dry","Forest:All",52,"stdwcloss",0.157653
"Dry","Forest:All",53,"stdwcloss",0.157425
"Dry","Forest:All",54,"stdwcloss",0.157169
"Dry","Forest:All",55,"stdwcloss",0.156889
"Dry","Forest:All",56,"stdwcloss",0.156593
"Dry","Forest:All",57,"stdwcloss",0.156287
"Dry","Forest:All",58,"stdwcloss",0.155974
"Dry","Forest:All",59,"stdwcloss",0.15566
"Dry","Forest:All",60,"stdwcloss",0.155348
"Dry","Forest:All",61,"stdwcloss",0.15504
"Dry","Forest:All",62,"stdwcloss",0.154738
"Dry","Forest:All",63,"stdwcloss",0.154444
"Dry","Forest:All",64,"stdwcloss",0.154158
"Dry","Forest:All",65,"stdwcloss",0.153882
"Dry","Forest:All",66,"stdwcloss",0.153616
"Dry","Forest:All",67,"stdwcloss",0.15336
"Dry","Forest:All",68,"stdwcloss",0.153115
"Dry","Forest:All",69,"stdwcloss",0.152877
"Dry","Forest:All",70,"stdwcloss",0.152647
"Dry","Forest:All",71,"stdwcloss",0.152424
"Dry","Forest:All",72,"stdwcloss",0.152212
"Dry","Forest:All",73,"stdwcloss",0.152012
"Dry","Forest:All",74,"stdwcloss",0.151821
"Dry","Forest:All",75,"stdwcloss",0.151636
"Dry","Forest:All",76,"stdwcloss",0.149465
"Dry","Forest:All",77,"stdwcloss",0.147855
"Dry","Forest:All",78,"stdwcloss",0.146665
"Dry","Forest:All",79,"stdwcloss",0.145789
"Dry","Forest:All",80,"stdwcloss",0.145145
"Dry","Forest:All",81,"stdwcloss",0.144676
"Dry","Forest:All",82,"stdwcloss",0.144335
"Dry","Forest:All",83,"stdwcloss",0.144091
"Dry","Forest:All",84,"stdwcloss",0.143921
"Dry","Forest:All",85,"stdwcloss",0.143802
"Dry","Forest:All",86,"stdwcloss",0.143722
"Dry","Forest:All",87,"stdwcloss",0.14367
"Dry","Forest:All",88,"stdwcloss",0.14364
"Dry","Forest:All",89,"stdwcloss",0.143623
"Dry","Forest:All",90,"stdwcloss",0.143617
"Dry","Forest:All",91,"stdwcloss",0.143617
"Dry","Forest:All",92,"stdwcloss",0.143623
"Dry","Forest:All",93,"stdwcloss",0.143634
"Dry","Forest:All",94,"stdwcloss",0.143646
"Dry","Forest:All",95,"stdwcloss",0.143661
"Dry","Forest:All",96,"stdwcloss",0.143674
"Dry","Forest:All",97,"stdwcloss",0.143689
"Dry","Forest:All",98,"stdwcloss",0.143705
"Dry","Forest:All",99,"stdwcloss",0.143721
"Dry","Forest:All",100,"stdwcloss",0.143736
"Dry","Forest:All",101,"stdwcloss",0.143752
"Dry","Forest:All",102,"stdwcloss",0.14377
"Dry","Forest:All",103,"stdwcloss",0.143787
"Dry","Forest:All",104,"stdwcloss",0.1438
"Dry","Forest:All",105,"stdwcloss",0.143813
"Dry","Forest:All",106,"stdwcloss",0.143827
"Dry","Forest:All",107,"stdwcloss",0.143839
"Dry","Forest:All",108,"stdwcloss",0.143849
"Dry","Forest:All",109,"stdwcloss",0.143859
"Dry","Forest:All",110,"stdwcloss",0.143864
"Dry","Forest:All",20,"down2lit",0.028241
"Dry","Forest:All",21,"down2lit",0.032255
"Dry","Forest:All",22,"down2lit",0.036489
"Dry","Forest:All",23,"down2lit",0.040917
"Dry","Forest:All",24,"down2lit",0.045512
"Dry","Forest:All",25,"down2lit",0.050245
"Dry","Forest:All",26,"down2lit",0.055084
"Dry","Forest:All",27,"down2lit",0.06
"Dry","Forest:All",28,"down2lit",0.06496
"Dry","Forest:All",29,"down2lit",0.069933
"Dry","Forest:All",30,"down2lit",0.074889
"Dry","Forest:All",31,"down2lit",0.079801
"Dry","Forest:All",32,"down2lit",0.08464
"Dry","Forest:All",33,"down2lit",0.089382
"Dry","Forest:All",34,"down2lit",0.094004
"Dry","Forest:All",35,"down2lit",0.098487
"Dry","Forest:All",36,"down2lit",0.102812
"Dry","Forest:All",37,"down2lit",0.106965
"Dry","Forest:All",38,"down2lit",0.110932
"Dry","Forest:All",39,"down2lit",0.114705
"Dry","Forest:All",40,"down2lit",0.118275
"Dry","Forest:All",41,"down2lit",0.121639
"Dry","Forest:All",42,"down2lit",0.124793
"Dry","Forest:All",43,"down2lit",0.127739
"Dry","Forest:All",44,"down2lit",0.130475
"Dry","Forest:All",45,"down2lit",0.133008
"Dry","Forest:All",46,"down2lit",0.135339
"Dry","Forest:All",47,"down2lit",0.137478
"Dry","Forest:All",48,"down2lit",0.13943
"Dry","Forest:All",49,"down2lit",0.141204
"Dry","Forest:All",50,"down2lit",0.142809
"Dry","Forest:All",51,"down2lit",0.144253
"Dry","Forest:All",52,"down2lit",0.145546
"Dry","Forest:All",53,"down2lit",0.146698
"Dry","Forest:All",54,"down2lit",0.147719
"Dry","Forest:All",55,"down2lit",0.148619
"Dry","Forest:All",56,"down2lit",0.149406
"Dry","Forest:All",57,"down2lit",0.15009
"Dry","Forest:All",58,"down2lit",0.15068
"Dry","Forest:All",59,"down2lit",0.151183
"Dry","Forest:All",60,"down2lit",0.15161
"Dry","Forest:All",61,"down2lit",0.151965
"Dry","Forest:All",62,"down2lit",0.152258
"Dry","Forest:All",63,"down2lit",0.152494
"Dry","Forest:All",64,"down2lit",0.15268
"Dry","Forest:All",65,"down2lit",0.15282
"Dry","Forest:All",66,"down2lit",0.152921
"Dry","Forest:All",67,"down2lit",0.152987
"Dry","Forest:All",68,"down2lit",0.153023
"Dry","Forest:All",69,"down2lit",0.153032
"Dry","Forest:All",70,"down2lit",0.153017
"Dry","Forest:All",71,"down2lit",0.152982
"Dry","Forest:All",72,"down2lit",0.152929
"Dry","Forest:All",73,"down2lit",0.152861
"Dry","Forest:All",74,"down2lit",0.15278
"Dry","Forest:All",75,"down2lit",0.152689
"Dry","Forest:All",76,"down2lit",0.152589
"Dry","Forest:All",77,"down2lit",0.152291
"Dry","Forest:All",78,"down2lit",0.151869
"Dry","Forest:All",79,"down2lit",0.151374
"Dry","Forest:All",80,"down2lit",0.150842
"Dry","Forest:All",81,"down2lit",0.1503
"Dry","Forest:All",82,"down2lit",0.149765
"Dry","Forest:All",83,"down2lit",0.149248
"Dry","Forest:All",84,"down2lit",0.148757
"Dry","Forest:All",85,"down2lit",0.148297
"Dry","Forest:All",86,"down2lit",0.147869
"Dry","Forest:All",87,"down2lit",0.147474
"Dry","Forest:All",88,"down2lit",0.147112
"Dry","Forest:All",89,"down2lit",0.146782
"Dry","Forest:All",90,"down2lit",0.146481
"Dry","Forest:All",91,"down2lit",0.146208
"Dry","Forest:All",92,"down2lit",0.145962
"Dry","Forest:All",93,"down2lit",0.14574
"Dry","Forest:All",94,"down2lit",0.145539
"Dry","Forest:All",95,"down2lit",0.145359
"Dry","Forest:All",96,"down2lit",0.145197
"Dry","Forest:All",97,"down2lit",0.145052
"Dry","Forest:All",98,"down2lit",0.144922
"Dry","Forest:All",99,"down2lit",0.144807
"Dry","Forest:All",100,"down2lit",0.144703
"Dry","Forest:All",101,"down2lit",0.144611
"Dry","Forest:All",102,"down2lit",0.14453
"Dry","Forest:All",103,"down2lit",0.144457
"Dry","Forest:All",104,"down2lit",0.144394
"Dry","Forest:All",105,"down2lit",0.144337
"Dry","Forest:All",106,"down2lit",0.144287
"Dry","Forest:All",107,"down2lit",0.144243
"Dry","Forest:All",108,"down2lit",0.144205
"Dry","Forest:All",109,"down2lit",0.144171
"Dry","Forest:All",110,"down2lit",0.144141
"Dry","Forest:All",20,"lit2co2",0.082598
"Dry","Forest:All",21,"lit2co2",0.083951
"Dry","Forest:All",22,"lit2co2",0.085444
"Dry","Forest:All",23,"lit2co2",0.087067
"Dry","Forest:All",24,"lit2co2",0.088734
"Dry","Forest:All",25,"lit2co2",0.090457
"Dry","Forest:All",26,"lit2co2",0.092235
"Dry","Forest:All",27,"lit2co2",0.094098
"Dry","Forest:All",28,"lit2co2",0.095908
"Dry","Forest:All",29,"lit2co2",0.097727
"Dry","Forest:All",30,"lit2co2",0.099676
"Dry","Forest:All",31,"lit2co2",0.10152
"Dry","Forest:All",32,"lit2co2",0.103455
"Dry","Forest:All",33,"lit2co2",0.105319
"Dry","Forest:All",34,"lit2co2",0.107205
"Dry","Forest:All",35,"lit2co2",0.109013
"Dry","Forest:All",36,"lit2co2",0.1107
"Dry","Forest:All",37,"lit2co2",0.112421
"Dry","Forest:All",38,"lit2co2",0.113981
"Dry","Forest:All",39,"lit2co2",0.115482
"Dry","Forest:All",40,"lit2co2",0.116941
"Dry","Forest:All",41,"lit2co2",0.118367
